Representative,Time,Age,Congress Number,Original Legislative Efficiency,Modified Legislative Efficiency
Bob Latta,2021-01-03,64.71184121,117,#N/A,3
Andr? Carson,2008-03-11,33.4017796,110,1,1
Andr? Carson,2009-01-03,34.21765914,111,1,1
Andr? Carson,2011-01-03,36.21629021,112,1,1
Andr? Carson,2013-01-03,38.21765914,113,1,1
Andr? Carson,2015-01-03,40.21629021,114,2,2
Andr? Carson,2017-01-03,42.21765914,115,2,2
Andr? Carson,2019-01-03,44.21629021,116,1,1
Andr? Carson,2021-01-03,46.21765914,117,#N/A,1
Jackie Speier,2008-04-08,57.9028063,110,1,1
Jackie Speier,2009-01-03,58.64202601,111,2,2
Jackie Speier,2011-01-03,60.64065708,112,3,3
Jackie Speier,2013-01-03,62.64202601,113,3,3
Jackie Speier,2015-01-03,64.64065708,114,2,2
Jackie Speier,2017-01-03,66.64202601,115,2,2
Jackie Speier,2019-01-03,68.64065708,116,2,2
Jackie Speier,2021-01-03,70.64202601,117,#N/A,2
Steve Scalise,2008-05-03,42.57357974,110,1,1
Steve Scalise,2009-01-03,43.24435318,111,3,3
Steve Scalise,2011-01-03,45.24298426,112,3,3
Steve Scalise,2013-01-03,47.24435318,113,2,2
Steve Scalise,2015-01-03,49.24298426,114,1,1
Steve Scalise,2017-01-03,51.24435318,115,1,1
Steve Scalise,2019-01-03,53.24298426,116,1,1
Steve Scalise,2021-01-03,55.24435318,117,#N/A,1
Donna Edwards,2008-06-17,49.97125257,110,1,1
Donna Edwards,2009-01-03,50.51882272,111,1,1
Donna Edwards,2011-01-03,52.5174538,112,1,1
Donna Edwards,2013-01-03,54.51882272,113,1,1
Donna Edwards,2015-01-03,56.5174538,114,1,1
Marcia Fudge,2008-11-18,56.05475702,110,#N/A,1
Marcia Fudge,2009-01-03,56.18069815,111,2,2
Marcia Fudge,2011-01-03,58.17932923,112,2,2
Marcia Fudge,2013-01-03,60.18069815,113,1,1
Marcia Fudge,2015-01-03,62.17932923,114,1,1
Marcia Fudge,2017-01-03,64.18069815,115,1,1
Marcia Fudge,2019-01-03,66.17932923,116,1,1
Marcia Fudge,2021-01-03,68.18069815,117,#N/A,1
Kevin Yoder,2009-01-03,32.98836413,111,#N/A,1
Kevin Yoder,2011-01-03,34.98699521,112,1,1
Kevin Yoder,2013-01-03,36.98836413,113,1,1
Kevin Yoder,2015-01-03,38.98699521,114,2,2
Kevin Yoder,2017-01-03,40.98836413,115,2,2
Jeff Denham,2009-01-03,41.43463381,111,#N/A,2
Jeff Denham,2011-01-03,43.43326489,112,3,3
Jeff Denham,2013-01-03,45.43463381,113,3,3
Jeff Denham,2015-01-03,47.43326489,114,3,3
Jeff Denham,2017-01-03,49.43463381,115,2,2
Randy Hultgren,2009-01-03,42.84462697,111,#N/A,2
Randy Hultgren,2011-01-03,44.84325804,112,1,1
Randy Hultgren,2013-01-03,46.84462697,113,2,2
Randy Hultgren,2015-01-03,48.84325804,114,2,2
Randy Hultgren,2017-01-03,50.84462697,115,3,3
Erik Paulsen,2009-01-03,43.64134155,111,3,3
Erik Paulsen,2011-01-03,45.63997262,112,3,3
Erik Paulsen,2013-01-03,47.64134155,113,2,2
Erik Paulsen,2015-01-03,49.63997262,114,3,3
Erik Paulsen,2017-01-03,51.64134155,115,3,3
Mike Coffman,2009-01-03,53.79603012,111,3,3
Mike Coffman,2011-01-03,55.79466119,112,2,2
Mike Coffman,2013-01-03,57.79603012,113,3,3
Mike Coffman,2015-01-03,59.79466119,114,2,2
Mike Coffman,2017-01-03,61.79603012,115,2,2
Leonard Lance,2009-01-03,56.52566735,111,1,1
Leonard Lance,2011-01-03,58.52429843,112,1,1
Leonard Lance,2013-01-03,60.52566735,113,1,1
Leonard Lance,2015-01-03,62.52429843,114,2,2
Leonard Lance,2017-01-03,64.52566735,115,2,2
Kurt Schrader,2009-01-03,57.21013005,111,2,2
Kurt Schrader,2011-01-03,59.20876112,112,3,3
Kurt Schrader,2013-01-03,61.21013005,113,3,3
Kurt Schrader,2015-01-03,63.20876112,114,2,2
Kurt Schrader,2017-01-03,65.21013005,115,1,1
Kurt Schrader,2019-01-03,67.20876112,116,2,2
Kurt Schrader,2021-01-03,69.21013005,117,#N/A,2
Bill Cassidy,2009-01-03,51.26625599,111,2,2
Bill Cassidy,2011-01-03,53.26488706,112,1,1
Bill Cassidy,2013-01-03,55.26625599,113,3,3
Gary Peters,2009-01-03,50.091718,111,2,2
Gary Peters,2011-01-03,52.09034908,112,1,1
Gary Peters,2013-01-03,54.091718,113,2,2
John Fleming,2009-01-03,57.50034223,111,2,2
John Fleming,2011-01-03,59.49897331,112,1,1
John Fleming,2013-01-03,61.50034223,113,2,2
John Fleming,2015-01-03,63.49897331,114,1,1
Mick Mulvaney,2009-01-03,41.45653662,111,#N/A,1
Mick Mulvaney,2011-01-03,43.45516769,112,2,2
Mick Mulvaney,2013-01-03,45.45653662,113,2,2
Mick Mulvaney,2015-01-03,47.45516769,114,2,2
Mick Mulvaney,2017-01-03,49.45653662,115,#N/A,2
Jared Polis,2009-01-03,33.64818617,111,2,2
Jared Polis,2011-01-03,35.64681725,112,3,3
Jared Polis,2013-01-03,37.64818617,113,3,3
Jared Polis,2015-01-03,39.64681725,114,3,3
Jared Polis,2017-01-03,41.64818617,115,2,2
Kristi Noem,2009-01-03,37.09514032,111,#N/A,2
Kristi Noem,2011-01-03,39.09377139,112,2,2
Kristi Noem,2013-01-03,41.09514032,113,2,2
Kristi Noem,2015-01-03,43.09377139,114,3,3
Kristi Noem,2017-01-03,45.09514032,115,2,2
Todd Rokita,2009-01-03,38.89938398,111,#N/A,2
Todd Rokita,2011-01-03,40.89801506,112,1,1
Todd Rokita,2013-01-03,42.89938398,113,1,1
Todd Rokita,2015-01-03,44.89801506,114,1,1
Todd Rokita,2017-01-03,46.89938398,115,1,1
Raul Labrador,2009-01-03,41.07323751,111,#N/A,1
Raul Labrador,2011-01-03,43.07186858,112,2,2
Raul Labrador,2013-01-03,45.07323751,113,2,2
Raul Labrador,2015-01-03,47.07186858,114,1,1
Raul Labrador,2017-01-03,49.07323751,115,1,1
Jim Renacci,2009-01-03,50.0862423,111,2,2
Jim Renacci,2011-01-03,52.08487337,112,2,2
Jim Renacci,2013-01-03,54.0862423,113,1,1
Jim Renacci,2015-01-03,56.08487337,114,2,2
Jim Renacci,2017-01-03,58.0862423,115,2,2
Lou Barletta,2009-01-03,52.93360712,111,#N/A,2
Lou Barletta,2011-01-03,54.93223819,112,2,2
Lou Barletta,2013-01-03,56.93360712,113,3,3
Lou Barletta,2015-01-03,58.93223819,114,3,3
Lou Barletta,2017-01-03,60.93360712,115,3,3
Diane Black,2009-01-03,57.96577687,111,#N/A,3
Diane Black,2011-01-03,59.96440794,112,2,2
Diane Black,2013-01-03,61.96577687,113,3,3
Diane Black,2015-01-03,63.96440794,114,2,2
Diane Black,2017-01-03,65.96577687,115,2,2
Ben Ray Luj?n,2009-01-03,36.57494867,111,3,3
Ben Ray Luj?n,2011-01-03,38.57357974,112,3,3
Ben Ray Luj?n,2013-01-03,40.57494867,113,2,2
Ben Ray Luj?n,2015-01-03,42.57357974,114,3,3
Ben Ray Luj?n,2017-01-03,44.57494867,115,2,2
Ben Ray Luj?n,2019-01-03,46.57357974,116,2,2
Cynthia Lummis,2009-01-03,54.31622177,111,3,3
Cynthia Lummis,2011-01-03,56.31485284,112,2,2
Cynthia Lummis,2013-01-03,58.31622177,113,3,3
Cynthia Lummis,2015-01-03,60.31485284,114,2,2
Pat Meehan,2009-01-03,53.2073922,111,2,2
Pat Meehan,2011-01-03,55.20602327,112,3,3
Pat Meehan,2013-01-03,57.2073922,113,3,3
Pat Meehan,2015-01-03,59.20602327,114,1,1
Pat Meehan,2017-01-03,61.2073922,115,#N/A,1
Tom Rooney,2009-01-03,38.11909651,111,3,3
Tom Rooney,2011-01-03,40.11772758,112,2,2
Tom Rooney,2013-01-03,42.11909651,113,1,1
Tom Rooney,2015-01-03,44.11772758,114,1,1
Tom Rooney,2017-01-03,46.11909651,115,1,1
Trey Gowdy,2009-01-03,44.36687201,111,#N/A,1
Trey Gowdy,2011-01-03,46.36550308,112,3,3
Trey Gowdy,2013-01-03,48.36687201,113,2,2
Trey Gowdy,2015-01-03,50.36550308,114,1,1
Trey Gowdy,2017-01-03,52.36687201,115,1,1
Lynn Jenkins,2009-01-03,45.5687885,111,3,3
Lynn Jenkins,2011-01-03,47.56741958,112,2,2
Lynn Jenkins,2013-01-03,49.5687885,113,3,3
Lynn Jenkins,2015-01-03,51.56741958,114,3,3
Lynn Jenkins,2017-01-03,53.5687885,115,2,2
Gregg Harper,2009-01-03,52.59137577,111,2,2
Gregg Harper,2011-01-03,54.59000685,112,1,1
Gregg Harper,2013-01-03,56.59137577,113,2,2
Gregg Harper,2015-01-03,58.59000685,114,2,2
Gregg Harper,2017-01-03,60.59137577,115,2,2
Dennis Ross,2009-01-03,49.2128679,111,#N/A,2
Dennis Ross,2011-01-03,51.21149897,112,2,2
Dennis Ross,2013-01-03,53.2128679,113,2,2
Dennis Ross,2015-01-03,55.21149897,114,2,2
Dennis Ross,2017-01-03,57.2128679,115,2,2
Phil Roe,2009-01-03,63.45516769,111,1,1
Phil Roe,2011-01-03,65.45379877,112,2,2
Phil Roe,2013-01-03,67.45516769,113,3,3
Phil Roe,2015-01-03,69.45379877,114,3,3
Phil Roe,2017-01-03,71.45516769,115,2,2
Phil Roe,2019-01-03,73.45379877,116,3,3
Pete Olson,2009-01-03,46.0698152,111,2,2
Pete Olson,2011-01-03,48.06844627,112,2,2
Pete Olson,2013-01-03,50.0698152,113,2,2
Pete Olson,2015-01-03,52.06844627,114,2,2
Pete Olson,2017-01-03,54.0698152,115,2,2
Pete Olson,2019-01-03,56.06844627,116,2,2
Aaron Schock,2009-01-03,27.60301164,111,3,3
Aaron Schock,2011-01-03,29.60164271,112,2,2
Aaron Schock,2013-01-03,31.60301164,113,2,2
Aaron Schock,2015-01-03,33.60164271,114,1,1
Blake Farenthold,2009-01-03,47.06091718,111,#N/A,1
Blake Farenthold,2011-01-03,49.05954826,112,1,1
Blake Farenthold,2013-01-03,51.06091718,113,2,2
Blake Farenthold,2015-01-03,53.05954826,114,2,2
Blake Farenthold,2017-01-03,55.06091718,115,2,2
Jason Chaffetz,2009-01-03,41.77686516,111,3,3
Jason Chaffetz,2011-01-03,43.77549624,112,3,3
Jason Chaffetz,2013-01-03,45.77686516,113,3,3
Jason Chaffetz,2015-01-03,47.77549624,114,3,3
Jason Chaffetz,2017-01-03,49.77686516,115,2,2
Duncan D. Hunter,2009-01-03,32.07392197,111,2,2
Duncan D. Hunter,2011-01-03,34.07255305,112,3,3
Duncan D. Hunter,2013-01-03,36.07392197,113,2,2
Duncan D. Hunter,2015-01-03,38.07255305,114,3,3
Duncan D. Hunter,2017-01-03,40.07392197,115,2,2
Duncan D. Hunter,2019-01-03,42.07255305,116,1,1
Bill Posey,2009-01-03,61.045859,111,2,2
Bill Posey,2011-01-03,63.04449008,112,2,2
Bill Posey,2013-01-03,65.045859,113,2,2
Bill Posey,2015-01-03,67.04449008,114,3,3
Bill Posey,2017-01-03,69.045859,115,2,2
Bill Posey,2019-01-03,71.04449008,116,2,2
Bill Posey,2021-01-03,73.045859,117,#N/A,2
Paul Tonko,2009-01-03,59.54551677,111,3,3
Paul Tonko,2011-01-03,61.54414784,112,2,2
Paul Tonko,2013-01-03,63.54551677,113,1,1
Paul Tonko,2015-01-03,65.54414784,114,1,1
Paul Tonko,2017-01-03,67.54551677,115,2,2
Paul Tonko,2019-01-03,69.54414784,116,3,3
Paul Tonko,2021-01-03,71.54551677,117,#N/A,3
Gerry Connolly,2009-01-03,58.7652293,111,2,2
Gerry Connolly,2011-01-03,60.76386037,112,2,2
Gerry Connolly,2013-01-03,62.7652293,113,3,3
Gerry Connolly,2015-01-03,64.76386037,114,3,3
Gerry Connolly,2017-01-03,66.7652293,115,3,3
Gerry Connolly,2019-01-03,68.76386037,116,3,3
Gerry Connolly,2021-01-03,70.7652293,117,#N/A,3
Blaine Luetkemeyer,2009-01-03,56.65982204,111,3,3
Blaine Luetkemeyer,2011-01-03,58.65845311,112,3,3
Blaine Luetkemeyer,2013-01-03,60.65982204,113,3,3
Blaine Luetkemeyer,2015-01-03,62.65845311,114,3,3
Blaine Luetkemeyer,2017-01-03,64.65982204,115,2,2
Blaine Luetkemeyer,2019-01-03,66.65845311,116,1,1
Blaine Luetkemeyer,2021-01-03,68.65982204,117,#N/A,1
Chellie Pingree,2009-01-03,53.75770021,111,1,1
Chellie Pingree,2011-01-03,55.75633128,112,3,3
Chellie Pingree,2013-01-03,57.75770021,113,3,3
Chellie Pingree,2015-01-03,59.75633128,114,2,2
Chellie Pingree,2017-01-03,61.75770021,115,2,2
Chellie Pingree,2019-01-03,63.75633128,116,2,2
Chellie Pingree,2021-01-03,65.75770021,117,#N/A,2
Tom McClintock,2009-01-03,52.48459959,111,2,2
Tom McClintock,2011-01-03,54.48323066,112,1,1
Tom McClintock,2013-01-03,56.48459959,113,3,3
Tom McClintock,2015-01-03,58.48323066,114,2,2
Tom McClintock,2017-01-03,60.48459959,115,2,2
Tom McClintock,2019-01-03,62.48323066,116,1,1
Tom McClintock,2021-01-03,64.48459959,117,#N/A,1
Glenn Thompson,2009-01-03,49.44010951,111,3,3
Glenn Thompson,2011-01-03,51.43874059,112,1,1
Glenn Thompson,2013-01-03,53.44010951,113,1,1
Glenn Thompson,2015-01-03,55.43874059,114,2,2
Glenn Thompson,2017-01-03,57.44010951,115,2,2
Glenn Thompson,2019-01-03,59.43874059,116,1,1
Glenn Thompson,2021-01-03,61.44010951,117,#N/A,1
Brett Guthrie,2009-01-03,44.87611225,111,1,1
Brett Guthrie,2011-01-03,46.87474333,112,2,2
Brett Guthrie,2013-01-03,48.87611225,113,3,3
Brett Guthrie,2015-01-03,50.87474333,114,3,3
Brett Guthrie,2017-01-03,52.87611225,115,3,3
Brett Guthrie,2019-01-03,54.87474333,116,3,3
Brett Guthrie,2021-01-03,56.87611225,117,#N/A,3
Jim Himes,2009-01-03,42.49965777,111,1,1
Jim Himes,2011-01-03,44.49828884,112,3,3
Jim Himes,2013-01-03,46.49965777,113,1,1
Jim Himes,2015-01-03,48.49828884,114,1,1
Jim Himes,2017-01-03,50.49965777,115,3,3
Jim Himes,2019-01-03,52.49828884,116,2,2
Jim Himes,2021-01-03,54.49965777,117,#N/A,2
Mike Quigley,2009-04-07,50.47227926,111,2,2
Mike Quigley,2011-01-03,52.21355236,112,2,2
Mike Quigley,2013-01-03,54.21492129,113,2,2
Mike Quigley,2015-01-03,56.21355236,114,2,2
Mike Quigley,2017-01-03,58.21492129,115,2,2
Mike Quigley,2019-01-03,60.21355236,116,2,2
Mike Quigley,2021-01-03,62.21492129,117,#N/A,2
Judy Chu,2009-07-14,56.01916496,111,1,1
Judy Chu,2011-01-03,57.49212868,112,1,1
Judy Chu,2013-01-03,59.4934976,113,1,1
Judy Chu,2015-01-03,61.49212868,114,2,2
Judy Chu,2017-01-03,63.4934976,115,2,2
Judy Chu,2019-01-03,65.49212868,116,2,2
Judy Chu,2021-01-03,67.4934976,117,#N/A,2
Bill Owens,2009-11-03,59.03353867,111,2,2
Bill Owens,2011-01-03,60.19986311,112,2,2
Bill Owens,2013-01-03,62.20123203,113,2,2
John Garamendi,2009-11-03,64.77481177,111,1,1
John Garamendi,2011-01-03,65.94113621,112,2,2
John Garamendi,2013-01-03,67.94250513,113,1,1
John Garamendi,2015-01-03,69.94113621,114,1,1
John Garamendi,2017-01-03,71.94250513,115,2,2
John Garamendi,2019-01-03,73.94113621,116,1,1
John Garamendi,2021-01-03,75.94250513,117,#N/A,1
Ted Deutch,2010-04-13,43.93429158,111,1,1
Ted Deutch,2011-01-03,44.65982204,112,2,2
Ted Deutch,2013-01-03,46.66119097,113,3,3
Ted Deutch,2015-01-03,48.65982204,114,1,1
Ted Deutch,2017-01-03,50.66119097,115,1,1
Ted Deutch,2019-01-03,52.65982204,116,2,2
Ted Deutch,2021-01-03,54.66119097,117,#N/A,2
Tom Graves,2010-06-08,40.34223135,111,1,1
Tom Graves,2011-01-03,40.91444216,112,1,1
Tom Graves,2013-01-03,42.91581109,113,1,1
Tom Graves,2015-01-03,44.91444216,114,3,3
Tom Graves,2017-01-03,46.91581109,115,1,1
Tom Graves,2019-01-03,48.91444216,116,1,1
Marlin Stutzman,2010-11-02,34.17111567,111,1,1
Marlin Stutzman,2011-01-03,34.34086242,112,2,2
Marlin Stutzman,2013-01-03,36.34223135,113,1,1
Marlin Stutzman,2015-01-03,38.34086242,114,1,1
Tom Reed,2010-11-02,38.95687885,111,1,1
Tom Reed,2011-01-03,39.1266256,112,2,2
Tom Reed,2013-01-03,41.12799452,113,3,3
Tom Reed,2015-01-03,43.1266256,114,3,3
Tom Reed,2017-01-03,45.12799452,115,2,2
Tom Reed,2019-01-03,47.1266256,116,3,3
Tom Reed,2021-01-03,49.12799452,117,#N/A,3
Michael Grimm,2011-01-03,40.90349076,112,3,3
Michael Grimm,2013-01-03,42.90485969,113,3,3
Michael Grimm,2015-01-03,44.90349076,114,#N/A,3
Steve Southerland,2011-01-03,45.23203285,112,1,1
Steve Southerland,2013-01-03,47.23340178,113,2,2
Peter Roskam,2011-01-03,49.30595483,112,2,2
Peter Roskam,2013-01-03,51.30732375,113,3,3
Peter Roskam,2015-01-03,53.30595483,114,3,3
Peter Roskam,2017-01-03,55.30732375,115,2,2
Tim Huelskamp,2011-01-03,42.14373717,112,2,2
Tim Huelskamp,2013-01-03,44.14510609,113,1,1
Tim Huelskamp,2015-01-03,46.14373717,114,1,1
Renee Ellmers,2011-01-03,46.89938398,112,2,2
Renee Ellmers,2013-01-03,48.90075291,113,1,1
Renee Ellmers,2015-01-03,50.89938398,114,2,2
Scott Tipton,2011-01-03,54.14921287,112,2,2
Scott Tipton,2013-01-03,56.15058179,113,3,3
Scott Tipton,2015-01-03,58.14921287,114,2,2
Scott Tipton,2017-01-03,60.15058179,115,3,3
Scott Tipton,2019-01-03,62.14921287,116,3,3
David McKinley,2011-01-03,63.77002053,112,2,2
David McKinley,2013-01-03,65.77138946,113,2,2
David McKinley,2015-01-03,67.77002053,114,2,2
David McKinley,2017-01-03,69.77138946,115,3,3
David McKinley,2019-01-03,71.77002053,116,3,3
David McKinley,2021-01-03,73.77138946,117,#N/A,3
Steven Palazzo,2011-01-03,40.86516085,112,2,2
Steven Palazzo,2013-01-03,42.86652977,113,1,1
Steven Palazzo,2015-01-03,44.86516085,114,2,2
Steven Palazzo,2017-01-03,46.86652977,115,2,2
Steven Palazzo,2019-01-03,48.86516085,116,1,1
Steven Palazzo,2021-01-03,50.86652977,117,#N/A,1
Jaime Herrera Beutler,2011-01-03,32.1670089,112,2,2
Jaime Herrera Beutler,2013-01-03,34.16837782,113,2,2
Jaime Herrera Beutler,2015-01-03,36.1670089,114,2,2
Jaime Herrera Beutler,2017-01-03,38.16837782,115,3,3
Jaime Herrera Beutler,2019-01-03,40.1670089,116,1,1
Jaime Herrera Beutler,2021-01-03,42.16837782,117,#N/A,1
James Lankford,2011-01-03,42.83367557,112,2,2
James Lankford,2013-01-03,44.83504449,113,1,1
Cory Gardner,2011-01-03,36.36687201,112,3,3
Cory Gardner,2013-01-03,38.36824093,113,3,3
Tim Griffin,2011-01-03,42.36824093,112,3,3
Tim Griffin,2013-01-03,44.36960986,113,2,2
Todd Young,2011-01-03,38.36002738,112,1,1
Todd Young,2013-01-03,40.3613963,113,3,3
Todd Young,2015-01-03,42.36002738,114,3,3
Joe Heck,2011-01-03,49.17727584,112,#N/A,3
Joe Heck,2013-01-03,51.17864476,113,3,3
Joe Heck,2015-01-03,53.17727584,114,3,3
John Carney,2011-01-03,54.62286105,112,3,3
John Carney,2013-01-03,56.62422998,113,3,3
John Carney,2015-01-03,58.62286105,114,3,3
Mike Pompeo,2011-01-03,47.01163587,112,1,1
Mike Pompeo,2013-01-03,49.01300479,113,2,2
Mike Pompeo,2015-01-03,51.01163587,114,3,3
Mike Pompeo,2017-01-03,53.01300479,115,#N/A,3
Keith Ellison,2011-01-03,47.41683778,112,2,2
Keith Ellison,2013-01-03,49.41820671,113,3,3
Keith Ellison,2015-01-03,51.41683778,114,2,2
Keith Ellison,2017-01-03,53.41820671,115,2,2
Steve Pearce,2011-01-03,63.36208077,112,2,2
Steve Pearce,2013-01-03,65.36344969,113,2,2
Steve Pearce,2015-01-03,67.36208077,114,2,2
Steve Pearce,2017-01-03,69.36344969,115,2,2
Karen Bass,2011-01-03,57.25119781,112,1,1
Karen Bass,2013-01-03,59.25256674,113,2,2
Karen Bass,2015-01-03,61.25119781,114,2,2
Karen Bass,2017-01-03,63.25256674,115,2,2
Karen Bass,2019-01-03,65.25119781,116,3,3
Karen Bass,2021-01-03,67.25256674,117,#N/A,3
Mo Brooks,2011-01-03,56.68172485,112,1,1
Mo Brooks,2013-01-03,58.68309377,113,1,1
Mo Brooks,2015-01-03,60.68172485,114,1,1
Mo Brooks,2017-01-03,62.68309377,115,1,1
Mo Brooks,2019-01-03,64.68172485,116,1,1
Mo Brooks,2021-01-03,66.68309377,117,#N/A,1
Billy Long,2011-01-03,55.39767283,112,1,1
Billy Long,2013-01-03,57.39904175,113,1,1
Billy Long,2015-01-03,59.39767283,114,1,1
Billy Long,2017-01-03,61.39904175,115,1,1
Billy Long,2019-01-03,63.39767283,116,2,2
Billy Long,2021-01-03,65.39904175,117,#N/A,2
Vicky Hartzler,2011-01-03,50.22313484,112,2,2
Vicky Hartzler,2013-01-03,52.22450377,113,1,1
Vicky Hartzler,2015-01-03,54.22313484,114,1,1
Vicky Hartzler,2017-01-03,56.22450377,115,2,2
Vicky Hartzler,2019-01-03,58.22313484,116,3,3
Vicky Hartzler,2021-01-03,60.22450377,117,#N/A,3
Jon Runyan Sr.,2011-01-03,37.10061602,112,3,3
Jon Runyan Sr.,2013-01-03,39.10198494,113,2,2
Stephen Fincher,2011-01-03,37.9028063,112,3,3
Stephen Fincher,2013-01-03,39.90417522,113,2,2
Stephen Fincher,2015-01-03,41.9028063,114,2,2
Robert Hurt,2011-01-03,41.54962355,112,2,2
Robert Hurt,2013-01-03,43.55099247,113,2,2
Robert Hurt,2015-01-03,45.54962355,114,2,2
Chris Gibson,2011-01-03,46.64202601,112,1,1
Chris Gibson,2013-01-03,48.64339494,113,2,2
Chris Gibson,2015-01-03,50.64202601,114,2,2
Mike Fitzpatrick,2011-01-03,47.51813826,112,3,3
Mike Fitzpatrick,2013-01-03,49.51950719,113,2,2
Mike Fitzpatrick,2015-01-03,51.51813826,114,2,2
Scott Rigell,2011-01-03,50.60095825,112,3,3
Scott Rigell,2013-01-03,52.60232717,113,1,1
Scott Rigell,2015-01-03,54.60095825,114,1,1
Reid Ribble,2011-01-03,54.74606434,112,1,1
Reid Ribble,2013-01-03,56.74743327,113,2,2
Reid Ribble,2015-01-03,58.74606434,114,1,1
Dan Benishek,2011-01-03,58.70499658,112,2,2
Dan Benishek,2013-01-03,60.7063655,113,2,2
Dan Benishek,2015-01-03,62.70499658,114,1,1
Rich Nugent,2011-01-03,59.60848734,112,1,1
Rich Nugent,2013-01-03,61.60985626,113,1,1
Rich Nugent,2015-01-03,63.60848734,114,1,1
Richard L. Hanna,2011-01-03,39.16495551,112,3,3
Richard L. Hanna,2013-01-03,41.16632444,113,2,2
Richard L. Hanna,2015-01-03,43.16495551,114,1,1
Tim Walz,2011-01-03,46.74332649,112,3,3
Tim Walz,2013-01-03,48.74469541,113,2,2
Tim Walz,2015-01-03,50.74332649,114,3,3
Tim Walz,2017-01-03,52.74469541,115,3,3
Bill Flores,2011-01-03,56.85420945,112,1,1
Bill Flores,2013-01-03,58.85557837,113,2,2
Bill Flores,2015-01-03,60.85420945,114,1,1
Bill Flores,2017-01-03,62.85557837,115,2,2
Bill Flores,2019-01-03,64.85420945,116,2,2
Rob Woodall,2011-01-03,40.89253936,112,2,2
Rob Woodall,2013-01-03,42.89390828,113,1,1
Rob Woodall,2015-01-03,44.89253936,114,1,1
Rob Woodall,2017-01-03,46.89390828,115,1,1
Rob Woodall,2019-01-03,48.89253936,116,1,1
Martha Roby,2011-01-03,34.43942505,112,1,1
Martha Roby,2013-01-03,36.44079398,113,1,1
Martha Roby,2015-01-03,38.43942505,114,1,1
Martha Roby,2017-01-03,40.44079398,115,2,2
Martha Roby,2019-01-03,42.43942505,116,1,1
Justin Amash,2011-01-03,30.71047228,112,1,1
Justin Amash,2013-01-03,32.71184121,113,1,1
Justin Amash,2015-01-03,34.71047228,114,1,1
Justin Amash,2017-01-03,36.71184121,115,1,1
Justin Amash,2019-01-03,38.71047228,116,1,1
Bob Gibbs,2011-01-03,56.55578371,112,1,1
Bob Gibbs,2013-01-03,58.55715264,113,1,1
Bob Gibbs,2015-01-03,60.55578371,114,1,1
Bob Gibbs,2017-01-03,62.55715264,115,2,2
Bob Gibbs,2019-01-03,64.55578371,116,1,1
Bob Gibbs,2021-01-03,66.55715264,117,#N/A,1
Adam Kinzinger,2011-01-03,32.84873374,112,2,2
Adam Kinzinger,2013-01-03,34.85010267,113,2,2
Adam Kinzinger,2015-01-03,36.84873374,114,2,2
Adam Kinzinger,2017-01-03,38.85010267,115,2,2
Adam Kinzinger,2019-01-03,40.84873374,116,3,3
Adam Kinzinger,2021-01-03,42.85010267,117,#N/A,3
Tom Marino,2011-01-03,58.39014374,112,2,2
Tom Marino,2013-01-03,60.39151266,113,2,2
Tom Marino,2015-01-03,62.39014374,114,2,2
Tom Marino,2017-01-03,64.39151266,115,2,2
Tom Marino,2019-01-03,66.39014374,116,#N/A,2
Sean Duffy,2011-01-03,39.25256674,112,2,2
Sean Duffy,2013-01-03,41.25393566,113,3,3
Sean Duffy,2015-01-03,43.25256674,114,3,3
Sean Duffy,2017-01-03,45.25393566,115,3,3
Sean Duffy,2019-01-03,47.25256674,116,1,1
Cedric Richmond,2011-01-03,37.30595483,112,2,2
Cedric Richmond,2013-01-03,39.30732375,113,3,3
Cedric Richmond,2015-01-03,41.30595483,114,3,3
Cedric Richmond,2017-01-03,43.30732375,115,2,2
Cedric Richmond,2019-01-03,45.30595483,116,2,2
Cedric Richmond,2021-01-03,47.30732375,117,#N/A,2
Steve Stivers,2011-01-03,45.77960301,112,3,3
Steve Stivers,2013-01-03,47.78097194,113,2,2
Steve Stivers,2015-01-03,49.77960301,114,2,2
Steve Stivers,2017-01-03,51.78097194,115,3,3
Steve Stivers,2019-01-03,53.77960301,116,2,2
Steve Stivers,2021-01-03,55.78097194,117,#N/A,2
Alan Nunnelee,2011-01-03,52.23545517,112,1,1
Alan Nunnelee,2013-01-03,54.23682409,113,2,2
Alan Nunnelee,2015-01-03,56.23545517,114,#N/A,2
Frederica Wilson,2011-01-03,68.1615332,112,1,1
Frederica Wilson,2013-01-03,70.16290212,113,2,2
Frederica Wilson,2015-01-03,72.1615332,114,2,2
Frederica Wilson,2017-01-03,74.16290212,115,1,1
Frederica Wilson,2019-01-03,76.1615332,116,1,1
Frederica Wilson,2021-01-03,78.16290212,117,#N/A,1
Mike Kelly,2011-01-03,62.65023956,112,2,2
Mike Kelly,2013-01-03,64.65160849,113,2,2
Mike Kelly,2015-01-03,66.65023956,114,2,2
Mike Kelly,2017-01-03,68.65160849,115,2,2
Mike Kelly,2019-01-03,70.65023956,116,1,1
Mike Kelly,2021-01-03,72.65160849,117,#N/A,1
Daniel Webster,2011-01-03,61.68651609,112,1,1
Daniel Webster,2013-01-03,63.68788501,113,1,1
Daniel Webster,2015-01-03,65.68651609,114,1,1
Daniel Webster,2017-01-03,67.68788501,115,1,1
Daniel Webster,2019-01-03,69.68651609,116,1,1
Daniel Webster,2021-01-03,71.68788501,117,#N/A,1
